target_A,L_nH,Ron,Roff,step,status,pass,peak_V,Ioff1_A,Ion2_A,Ioff2_A,name,error
45,5,4.5,10.5,500p,ok,False,134.9394951538317,44.95426550349125,44.74502228513994,48.28214971585289,I45_L5_on4.5_off10.5_500p_search,
45,5,5.0,10.0,500p,ok,False,144.16053279339087,44.94678581946229,44.732024275541725,48.260117934382386,I45_L5_on5_off10_500p_search,
45,5,5.5,9.5,500p,ok,False,135.4368586338568,44.939331577112526,44.71907265054432,48.23696257192627,I45_L5_on5.5_off9.5_500p_search,
45,5,6.0,9.0,500p,ok,False,126.82609733526624,44.931900184181785,44.706157034633314,48.21244061355824,I45_L5_on6_off9_500p_search,
45,5,6.5,8.5,500p,ok,False,144.55924693293227,44.92448863913583,44.69326147994946,48.192975821622234,I45_L5_on6.5_off8.5_500p_search,
45,5,7.0,8.0,500p,ok,False,136.46033962768942,44.917104174933826,44.68039616590715,48.17153463603318,I45_L5_on7_off8_500p_search,
45,5,7.5,7.5,500p,ok,False,140.1430755408132,44.909744244012074,44.667524477207614,48.14800335439483,I45_L5_on7.5_off7.5_500p_search,
45,5,8.0,7.0,500p,ok,False,132.1406511028687,44.90240454933579,44.65465927735216,48.12570935019304,I45_L5_on8_off7_500p_search,
45,5,8.5,6.5,500p,ok,False,124.24820127516756,44.895084638828834,44.64179455289195,48.105392785634535,I45_L5_on8.5_off6.5_500p_search,
45,5,9.0,6.0,500p,ok,False,128.16563294162208,44.88778378163788,44.62897154009235,48.083975082270264,I45_L5_on9_off6_500p_search,
45,5,9.5,5.5,500p,ok,False,132.7807877489818,44.880498996662816,44.61618762647124,48.06163814992658,I45_L5_on9.5_off5.5_500p_search,
45,5,10.0,5.0,500p,ok,False,136.1729865031132,44.87322922080417,44.60346338955464,48.037643503199185,I45_L5_on10_off5_500p_search,
45,5,10.5,4.5,500p,ok,False,125.59942641969378,44.86597455028955,44.59073470834796,48.01537176764384,I45_L5_on10.5_off4.5_500p_search,
45,5,11.0,4.0,500p,ok,False,121.12264632306153,44.85873080359513,44.577990047434355,47.993755480415864,I45_L5_on11_off4_500p_search,
45,5,11.5,3.5,500p,ok,False,129.88637770851474,44.85149765962867,44.56521303791579,47.97028849001105,I45_L5_on11.5_off3.5_500p_search,
45,5,12.0,3.0,500p,ok,False,138.46175683616224,44.84367272354876,44.5518410784566,47.948755684367995,I45_L5_on12_off3_500p_search,
45,5,3.5,12.0,500p,ok,False,121.39170495525116,44.96930969618617,44.77672693164589,48.33243527362276,I45_L5_on3.5_off12_500p_search,
45,5,4.0,11.5,500p,ok,False,123.86719051358246,44.961773660698825,44.76362793903225,48.30849767512461,I45_L5_on4_off11.5_500p_search,
45,5,4.5,11.0,500p,ok,False,122.69798641855057,44.95426570405795,44.75056245275018,48.287590018854836,I45_L5_on4.5_off11_500p_search,
45,5,5.0,10.5,500p,ok,False,136.09274586240556,44.94678620792331,44.73754557240245,48.265468813584214,I45_L5_on5_off10.5_500p_search,
45,5,5.5,10.0,500p,ok,False,132.90987352255735,44.93933171461037,44.72457390849692,48.24330648733649,I45_L5_on5.5_off10_500p_search,
45,5,6.0,9.5,500p,ok,False,124.21581052330662,44.93190058391859,44.71164539508267,48.21815188187344,I45_L5_on6_off9.5_500p_search,
45,5,6.5,9.0,500p,ok,False,140.34149648475199,44.924489093739076,44.69875079562045,48.19729133930066,I45_L5_on6.5_off9_500p_search,
45,5,7.0,8.5,500p,ok,False,141.73730036002715,44.91710440265599,44.685882420556105,48.17697156755274,I45_L5_on7_off8.5_500p_search,
45,5,7.5,8.0,500p,ok,False,141.12817117226535,44.90974345082556,44.67303968632238,48.15441477944664,I45_L5_on7.5_off8_500p_search,
45,5,8.0,7.5,500p,ok,False,140.96986529871123,44.90240356168689,44.66019244796902,48.13103593068338,I45_L5_on8_off7.5_500p_search,
45,5,8.5,7.0,500p,ok,False,124.59787018568947,44.895084325060026,44.64734347420005,48.11055066596191,I45_L5_on8.5_off7_500p_search,
45,5,9.0,6.5,500p,ok,False,125.32910057660878,44.88778613027946,44.63450131525395,48.089144583803666,I45_L5_on9_off6.5_500p_search,
45,5,9.5,6.0,500p,ok,False,127.38239532896674,44.88049944080466,44.621693707081974,48.06751444638662,I45_L5_on9.5_off6_500p_search,
45,5,10.0,5.5,500p,ok,False,140.53771080608723,44.87323021150112,44.60892499806873,48.04465236082531,I45_L5_on10_off5.5_500p_search,
45,5,10.5,5.0,500p,ok,False,129.83635264991597,44.86597455864648,44.596203007447095,48.02034648650024,I45_L5_on10.5_off5_500p_search,
45,5,11.0,4.5,500p,ok,False,124.27809996085732,44.85873093268231,44.583497898207284,47.99891301142973,I45_L5_on11_off4.5_500p_search,
45,5,11.5,4.0,500p,ok,False,121.1043364358108,44.85149757599947,44.57076363225193,47.97604456273742,I45_L5_on11.5_off4_500p_search,
45,5,12.0,3.5,500p,ok,False,138.1360440502612,44.844278081435824,44.55800091170532,47.95390006908933,I45_L5_on12_off3.5_500p_search,
45,5,4.0,12.0,500p,ok,False,128.736620649157,44.96177345883207,44.76919264703159,48.31480281655544,I45_L5_on4_off12_500p_search,
45,5,4.5,11.5,500p,ok,False,122.0539031102073,44.954265411486226,44.75612160161411,48.29232291155737,I45_L5_on4.5_off11.5_500p_search,
45,5,5.0,11.0,500p,ok,False,122.68806662555579,44.94678604778554,44.74308799048541,48.27098123958403,I45_L5_on5_off11_500p_search,
45,5,5.5,10.5,500p,ok,False,127.57083579454982,44.93933112759023,44.730093653940166,48.24903856730275,I45_L5_on5.5_off10.5_500p_search,
45,5,6.0,10.0,500p,ok,False,123.7724510810047,44.931900337457584,44.717144911651665,48.22435616057055,I45_L5_on6_off10_500p_search,
45,5,6.5,9.5,500p,ok,False,124.20194415359485,44.924488528422515,44.70423725003016,48.201640073656336,I45_L5_on6.5_off9.5_500p_search,
45,5,7.0,9.0,500p,ok,False,144.31338853154028,44.91710479763019,44.69136818479844,48.18217541116839,I45_L5_on7_off9_500p_search,
45,5,7.5,8.5,500p,ok,False,142.57791209030208,44.9097434068605,44.67852557560434,48.16037576810532,I45_L5_on7.5_off8.5_500p_search,
45,5,8.0,8.0,500p,ok,False,142.5098493879516,44.902403600904094,44.66570446829255,48.13708925015088,I45_L5_on8_off8_500p_search,
45,5,8.5,7.5,500p,ok,False,132.5563947811141,44.895084921889726,44.65287820546488,48.11547001389838,I45_L5_on8.5_off7.5_500p_search,
45,5,9.0,7.0,500p,ok,False,124.58222446962883,44.88778342325553,44.64004752824099,48.094067071655104,I45_L5_on9_off7_500p_search,
45,5,9.5,6.5,500p,ok,False,125.05344163775919,44.88050099868532,44.627221734218175,48.07288755719425,I45_L5_on9.5_off6.5_500p_search,
45,5,10.0,6.0,500p,ok,False,131.94540586798527,44.87323066765448,44.61443056733581,48.050885166976606,I45_L5_on10_off6_500p_search,
45,5,10.5,5.5,500p,ok,False,137.0803189888559,44.86597914468683,44.6016799940171,48.026114767451546,I45_L5_on10.5_off5.5_500p_search,
45,5,11.0,5.0,500p,ok,False,127.63964010660187,44.858083848740065,44.588320052727504,48.00337282160646,I45_L5_on11_off5_500p_search,
45,5,11.5,4.5,500p,ok,False,121.75522006399731,44.850875226862904,44.575650241251424,47.9813513789972,I45_L5_on11.5_off4.5_500p_search,
45,5,12.0,4.0,500p,ok,False,132.11058959247484,44.844271407374244,44.56354477094525,47.95893143426945,I45_L5_on12_off4_500p_search,
45,5,4.5,12.0,500p,ok,False,133.24556837182325,44.95426546055836,44.76168639048111,48.29683563637202,I45_L5_on4.5_off12_500p_search,
45,5,5.0,11.5,500p,ok,False,122.04353801583582,44.94678587604918,44.74864392997491,48.27648209834772,I45_L5_on5_off11.5_500p_search,
45,5,5.5,11.0,500p,ok,False,122.67209157229857,44.93933152047422,44.7356329427054,48.254495377893434,I45_L5_on5.5_off11_500p_search,
45,5,6.0,10.5,500p,ok,False,123.25070410141979,44.93190090360089,44.72266557484865,48.23090781113388,I45_L5_on6_off10.5_500p_search,
45,5,6.5,10.0,500p,ok,False,123.7589070098403,44.92448842032391,44.709735889546344,48.20688930793249,I45_L5_on6.5_off10_500p_search,
45,5,7.0,9.5,500p,ok,False,137.3821243335953,44.91710539006408,44.69685772800525,48.18705410882062,I45_L5_on7_off9.5_500p_search,
45,5,7.5,9.0,500p,ok,False,143.47861723314648,44.90974335843834,44.68401348950431,48.16595040538671,I45_L5_on7.5_off9_500p_search,
45,5,8.0,8.5,500p,ok,False,142.67581940756438,44.902403935901816,44.6711902976866,48.14329384502834,I45_L5_on8_off8.5_500p_search,
45,5,8.5,8.0,500p,ok,False,141.03554998015233,44.89508473675274,44.65839028075273,48.12061353949617,I45_L5_on8.5_off8_500p_search,
45,5,9.0,7.5,500p,ok,False,124.78072283668887,44.887784017440325,44.64558207999939,48.099337445073886,I45_L5_on9_off7.5_500p_search,
45,5,9.5,7.0,500p,ok,False,124.56598066521144,44.88047638209582,44.63274566125105,48.07772496428105,I45_L5_on9.5_off7_500p_search,
45,5,10.0,6.5,500p,ok,False,126.32356737723649,44.87323194747181,44.61995736013366,48.056393206948435,I45_L5_on10_off6.5_500p_search,
45,5,10.5,6.0,500p,ok,False,140.2079719732238,44.86597418755699,44.607179733863696,48.03298370450496,I45_L5_on10.5_off6_500p_search,
45,5,11.0,5.5,500p,ok,False,131.4418814798152,44.858731161149485,44.594438270030544,48.00912104937977,I45_L5_on11_off5.5_500p_search,
45,5,11.5,5.0,500p,ok,False,125.69408287084279,44.851498481784915,44.58174027838079,47.987707793232815,I45_L5_on11.5_off5_500p_search,
45,5,12.0,4.5,500p,ok,False,122.55302030565748,44.84427180208177,44.56905263358386,47.964804202785125,I45_L5_on12_off4.5_500p_search,
45,5,5.0,12.0,500p,ok,False,124.95813980275176,44.94678643031074,44.754209136099696,48.28157108250689,I45_L5_on5_off12_500p_search,
45,5,5.5,11.5,500p,ok,False,122.02897266138692,44.93933724508207,44.74119915340266,48.25995979294113,I45_L5_on5.5_off11.5_500p_search,
45,5,6.0,11.0,500p,ok,False,122.65974005303013,44.9319002475696,44.728203771314725,48.237196492826904,I45_L5_on6_off11_500p_search,
45,5,6.5,10.5,500p,ok,False,123.2374411072832,44.92448873697274,44.71525639096288,48.212640161783106,I45_L5_on6.5_off10.5_500p_search,
45,5,7.0,10.0,500p,ok,False,123.74442362564993,44.917104239663416,44.70235532333887,48.191521183923285,I45_L5_on7_off10_500p_search,
45,5,7.5,9.5,500p,ok,False,141.44944796339084,44.909743620005855,44.689499914014505,48.171303926092264,I45_L5_on7.5_off9.5_500p_search,
45,5,8.0,9.0,500p,ok,False,142.0643338340582,44.902403813236255,44.67667852841745,48.1492902079047,I45_L5_on8_off9_500p_search,
45,5,8.5,8.5,500p,ok,False,140.96307245752686,44.895084613309166,44.663875403050596,48.12639392436254,I45_L5_on8.5_off8.5_500p_search,
45,5,9.0,8.0,500p,ok,False,131.58747030647405,44.887783778592585,44.65109363716923,48.10494374105117,I45_L5_on9_off8_500p_search,
45,5,9.5,7.5,500p,ok,False,124.76548922291617,44.880499528757305,44.63830282270713,48.08251668936565,I45_L5_on9.5_off7.5_500p_search,
45,5,10.0,7.0,500p,ok,False,124.55006330707069,44.87322956631067,44.625503860435586,48.06145170793178,I45_L5_on10_off7_500p_search,
45,5,10.5,6.5,500p,ok,False,132.17415964545853,44.86597373264544,44.61269009369081,48.03927285478088,I45_L5_on10.5_off6.5_500p_search,
45,5,11.0,6.0,500p,ok,False,137.40592077503266,44.858735891160634,44.599946898224935,48.014566002494135,I45_L5_on11_off6_500p_search,
45,5,11.5,5.5,500p,ok,False,129.15718234428869,44.851516186465446,44.58722979119429,47.99309556376696,I45_L5_on11.5_off5.5_500p_search,
45,5,12.0,5.0,500p,ok,False,122.60169712530981,44.844271097912184,44.57451994580072,47.97112893226158,I45_L5_on12_off5_500p_search,
45,5,5.5,12.0,500p,ok,False,121.34415304404075,44.93933243989054,44.746756697448845,48.26544951773512,I45_L5_on5.5_off12_500p_search,
45,5,6.0,11.5,500p,ok,False,122.01525293408353,44.93190910937517,44.73377135741865,48.24319721130883,I45_L5_on6_off11.5_500p_search,
45,5,6.5,11.0,500p,ok,False,124.81849013655369,44.92448858441844,44.720794677525056,48.218753217206704,I45_L5_on6.5_off11_500p_search,
45,5,7.0,10.5,500p,ok,False,123.22458849524095,44.91710479151851,44.70787534294913,48.19618744990261,I45_L5_on7_off10.5_500p_search,
45,5,7.5,10.0,500p,ok,False,133.11360535536605,44.90974468570591,44.69499905235487,48.17650422032429,I45_L5_on7.5_off10_500p_search,
45,5,8.0,9.5,500p,ok,False,140.07889601642168,44.902404185414504,44.68216420507693,48.15498383421514,I45_L5_on8_off9.5_500p_search,
45,5,8.5,9.0,500p,ok,False,139.11647937847766,44.89508483296148,44.669363486739286,48.13239844760761,I45_L5_on8.5_off9_500p_search,
45,5,9.0,8.5,500p,ok,False,140.18546977980162,44.887783846965206,44.65657895869175,48.110328645862324,I45_L5_on9_off8.5_500p_search,
45,5,9.5,8.0,500p,ok,False,124.80223456763791,44.88049892590671,44.64381339959203,48.087724255232054,I45_L5_on9.5_off8_500p_search,
45,5,10.0,7.5,500p,ok,False,124.74996400434078,44.873229672652315,44.631037199321945,48.06620815222789,I45_L5_on10_off7.5_500p_search,
45,5,10.5,7.0,500p,ok,False,126.09051715689911,44.86597506904196,44.61825344943104,48.044751902765015,I45_L5_on10.5_off7_500p_search,
45,5,11.0,6.5,500p,ok,False,140.13659788825615,44.858731009353335,44.60546685202062,48.020730466523275,I45_L5_on11_off6.5_500p_search,
45,5,11.5,6.0,500p,ok,False,132.21282366061172,44.851497605241626,44.592714427551705,47.998154695993385,I45_L5_on11.5_off6_500p_search,
45,5,12.0,5.5,500p,ok,False,126.73615745209695,44.844277911423454,44.57999658320933,47.97701568591563,I45_L5_on12_off5.5_500p_search,
45,5,6.0,12.0,500p,ok,False,121.62023460344513,44.93190008141042,44.73932169883332,48.24880625458652,I45_L5_on6_off12_500p_search,
45,5,6.5,11.5,500p,ok,False,126.36943569978605,44.924488369772284,44.72635290997155,48.22512101502111,I45_L5_on6.5_off11.5_500p_search,
45,5,7.0,11.0,500p,ok,False,128.78333909681734,44.917085619713255,44.713398823920485,48.201555835730204,I45_L5_on7_off11_500p_search,
45,5,7.5,10.5,500p,ok,False,123.21153886178361,44.9097565856387,44.700529657784195,48.18150588595379,I45_L5_on7.5_off10.5_500p_search,
45,5,8.0,10.0,500p,ok,False,135.28366364052638,44.90240378501947,44.68766176142059,48.160377535718,I45_L5_on8_off10_500p_search,
45,5,8.5,9.5,500p,ok,False,136.48453229208093,44.8950870289009,44.674850629795976,48.13831756911675,I45_L5_on8.5_off9.5_500p_search,
45,5,9.0,9.0,500p,ok,False,138.69558994779067,44.88778419804955,44.6620669037074,48.11587231731308,I45_L5_on9_off9_500p_search,
45,5,9.5,8.5,500p,ok,False,130.17780077918334,44.88049963552384,44.6492989238285,48.093608135801766,I45_L5_on9.5_off8.5_500p_search,
45,5,10.0,8.0,500p,ok,False,124.7873562358972,44.873229632692336,44.636548333616204,48.0709463977297,I45_L5_on10_off8_500p_search,
45,5,10.5,7.5,500p,ok,False,124.7343268376846,44.865974498632156,44.623780026032605,48.04979521262563,I45_L5_on10.5_off7.5_500p_search,
45,5,11.0,7.0,500p,ok,False,133.21278681718354,44.85873138842858,44.611014642715915,48.02704556356355,I45_L5_on11_off7_500p_search,
45,5,11.5,6.5,500p,ok,False,137.19122699231602,44.85149783490293,44.59823894327126,48.003242486959195,I45_L5_on11.5_off6.5_500p_search,
45,5,12.0,6.0,500p,ok,False,129.95245573703494,44.843672463485554,44.584896022118016,47.98176696525966,I45_L5_on12_off6_500p_search,
45,5,6.5,12.0,500p,ok,False,128.93874043274255,44.92449375479696,44.73192078658682,48.23141222103436,I45_L5_on6.5_off12_500p_search,
45,5,7.0,11.5,500p,ok,False,133.130671964994,44.91712684081548,44.71899231737075,48.20744941926442,I45_L5_on7_off11.5_500p_search,
45,5,7.5,11.0,500p,ok,False,122.6216008406634,44.90974391521408,44.70605434705269,48.186215574548456,I45_L5_on7.5_off11_500p_search,
45,5,8.0,10.5,500p,ok,False,127.43213790531176,44.90230984009749,44.69308667163091,48.165614760503495,I45_L5_on8_off10.5_500p_search,
45,5,8.5,10.0,500p,ok,False,132.75051182233386,44.89508529421452,44.680346468446814,48.1440011293046,I45_L5_on8.5_off10_500p_search,
45,5,9.0,9.5,500p,ok,False,134.46672399537803,44.88778361600872,44.667551190743126,48.12164748196244,I45_L5_on9_off9.5_500p_search,
45,5,9.5,9.0,500p,ok,False,138.7593075169542,44.88049933545987,44.65478608800486,48.09961629914746,I45_L5_on9.5_off9_500p_search,
45,5,10.0,8.5,500p,ok,False,124.68249511445937,44.87322954970305,44.6420335751278,48.07598009970484,I45_L5_on10_off8.5_500p_search,
45,5,10.5,8.0,500p,ok,False,124.77249972207304,44.8659748425782,44.6292981769832,48.054652234049854,I45_L5_on10.5_off8_500p_search,
45,5,11.0,7.5,500p,ok,False,126.54944046717377,44.85873178477951,44.6165484967412,48.03278639528066,I45_L5_on11_off7.5_500p_search,
45,5,11.5,7.0,500p,ok,False,139.96287811355757,44.85149757579062,44.603785860272666,48.00873945953783,I45_L5_on11.5_off7_500p_search,
45,5,12.0,6.5,500p,ok,False,132.80731689976253,44.8442718321634,44.591018039521664,47.987416516809944,I45_L5_on12_off6.5_500p_search,
45,5,7.0,12.0,500p,ok,False,134.75611855863085,44.917105012202114,44.72453352294796,48.21344040864514,I45_L5_on7_off12_500p_search,
45,5,7.5,11.5,500p,ok,False,129.9211624949128,44.909765783269954,44.7116331791678,48.191111456591806,I45_L5_on7.5_off11.5_500p_search,
45,5,8.0,11.0,500p,ok,False,122.60864763223003,44.902404385358395,44.69871724903989,48.17101415108441,I45_L5_on8_off11_500p_search,
45,5,8.5,10.5,500p,ok,False,127.50953723105464,44.89508452377507,44.6858639721541,48.149480937044096,I45_L5_on8.5_off10.5_500p_search,
45,5,9.0,10.0,500p,ok,False,130.29207472783185,44.88778506765592,44.673049313027,48.12744791466144,I45_L5_on9_off10_500p_search,
45,5,9.5,9.5,500p,ok,False,137.43107661429215,44.88049910792173,44.66027021613274,48.10530077486402,I45_L5_on9.5_off9.5_500p_search,
45,5,10.0,9.0,500p,ok,False,129.07151406092353,44.87322974405267,44.64753141568259,48.081640457735745,I45_L5_on10_off9_500p_search,
45,5,10.5,8.5,500p,ok,False,124.66793298309084,44.86597477528487,44.634782963330224,48.05945453697908,I45_L5_on10.5_off8.5_500p_search,
45,5,11.0,8.0,500p,ok,False,124.75649189437031,44.85873158656579,44.62206064532112,48.03809621409108,I45_L5_on11_off8_500p_search,
45,5,11.5,7.5,500p,ok,False,134.60073915992572,44.85149734705884,44.609318675053444,48.01482576667168,I45_L5_on11.5_off7.5_500p_search,
45,5,12.0,7.0,500p,ok,False,136.38569724755789,44.844279242457525,44.59657215945796,47.99249801813308,I45_L5_on12_off7_500p_search,
45,5,7.5,12.0,500p,ok,False,134.7432216821195,44.90974403836078,44.71717416354272,48.19654038564514,I45_L5_on7.5_off12_500p_search,
45,5,8.0,11.5,500p,ok,False,121.96475417265523,44.90239961276601,44.70427436044452,48.17622809013822,I45_L5_on8_off11.5_500p_search,
45,5,8.5,11.0,500p,ok,False,122.59611288652523,44.8950845390146,44.691399783953926,48.154828321399656,I45_L5_on8.5_off11_500p_search,
45,5,9.0,10.5,500p,ok,False,125.70021515340258,44.88778359916918,44.67856568640487,48.13308028978026,I45_L5_on9_off10.5_500p_search,
45,5,9.5,10.0,500p,ok,False,131.4628884555372,44.88049920300782,44.66576667139472,48.11092518781074,I45_L5_on9.5_off10_500p_search,
45,5,10.0,9.5,500p,ok,False,136.6365278728848,44.873229578732094,44.65300433964715,48.087785384452346,I45_L5_on10_off9.5_500p_search,
45,5,10.5,9.0,500p,ok,False,124.43191089372591,44.86597484117426,44.64026938583522,48.064415186123206,I45_L5_on10.5_off9_500p_search,
45,5,11.0,8.5,500p,ok,False,124.65338911943255,44.85873163788758,44.62754359518424,48.043171957000695,I45_L5_on11_off8.5_500p_search,
45,5,11.5,8.0,500p,ok,False,127.17657775357102,44.851497996096704,44.614829874028935,48.0208400907088,I45_L5_on11.5_off8_500p_search,
45,5,12.0,7.5,500p,ok,False,139.42569978939673,44.84427112574231,44.602096898410295,47.9977238982337,I45_L5_on12_off7.5_500p_search,
45,5,8.0,12.0,500p,ok,False,128.49429915598972,44.90240874915437,44.70984043572599,48.18122290316275,I45_L5_on8_off12_500p_search,
45,5,8.5,11.5,500p,ok,False,121.9576870366947,44.8950849950196,44.69695540087914,48.16020009571529,I45_L5_on8.5_off11.5_500p_search,
45,5,9.0,11.0,500p,ok,False,122.58346087176812,44.887783722635035,44.68410134045998,48.13858108127286,I45_L5_on9_off11_500p_search,
45,5,9.5,10.5,500p,ok,False,125.82037426453302,44.880499987796526,44.67128508708704,48.11654904658991,I45_L5_on9.5_off10.5_500p_search,
45,5,10.0,10.0,500p,ok,False,137.1246561599169,44.87323052494287,44.658500894518774,48.09396166498283,I45_L5_on10_off10_500p_search,
45,5,10.5,9.5,500p,ok,False,128.7720317721987,44.86597490086909,44.64575262949327,48.06963141618533,I45_L5_on10.5_off9.5_500p_search,
45,5,11.0,9.0,500p,ok,False,124.41777737487949,44.85873180402603,44.63303110217275,48.04814473817187,I45_L5_on11_off9_500p_search,
45,5,11.5,8.5,500p,ok,False,124.64127957175879,44.85149728291712,44.62031856719232,48.02649321997812,I45_L5_on11.5_off8.5_500p_search,
45,5,12.0,8.0,500p,ok,False,135.89341544426287,44.84427115825467,44.607607229623206,48.00347295584286,I45_L5_on12_off8_500p_search,
45,5,8.5,12.0,500p,ok,False,121.27086036851215,44.895085012344374,44.702515076164744,48.1656171799695,I45_L5_on8.5_off12_500p_search,
45,5,9.0,11.5,500p,ok,False,121.94549148240677,44.88778516091541,44.68965706904038,48.14393540326261,I45_L5_on9_off11.5_500p_search,
45,5,9.5,11.0,500p,ok,False,122.57053875536602,44.88050015367537,44.676820231707715,48.122122613822434,I45_L5_on9.5_off11_500p_search,
45,5,10.0,10.5,500p,ok,False,130.89856944091397,44.87323091230077,44.664018729482926,48.09982439556155,I45_L5_on10_off10.5_500p_search,
45,5,10.5,10.0,500p,ok,False,134.5186646567549,44.86597500404438,44.651248366982415,48.075381393262894,I45_L5_on10.5_off10_500p_search,
45,5,11.0,9.5,500p,ok,False,125.97567516046588,44.858731518175986,44.63851271606194,48.053125078954004,I45_L5_on11_off9.5_500p_search,
45,5,11.5,9.0,500p,ok,False,124.40449028955099,44.85149782913069,44.62580056722226,48.03184681613922,I45_L5_on11.5_off9_500p_search,
45,5,12.0,8.5,500p,ok,False,128.4594371008648,44.844282900051795,44.613103634230484,48.00946975459205,I45_L5_on12_off8.5_500p_search,
45,5,9.0,12.0,500p,ok,False,121.25862751982012,44.88779946923376,44.69523417435646,48.14929338958762,I45_L5_on9_off12_500p_search,
45,5,9.5,11.5,500p,ok,False,121.93423222081887,44.880493096628534,44.68236702436159,48.12760030749415,I45_L5_on9.5_off11.5_500p_search,
45,5,10.0,11.0,500p,ok,False,124.19721238406802,44.87322968886594,44.669551538575334,48.1055024636579,I45_L5_on10_off11_500p_search,
45,5,10.5,10.5,500p,ok,False,136.56947347293018,44.8659750290118,44.65676550801865,48.081517494207915,I45_L5_on10.5_off10.5_500p_search,
45,5,11.0,10.0,500p,ok,False,129.31167636338355,44.85874646931362,44.644024375956135,48.058239886570526,I45_L5_on11_off10_500p_search,
45,5,11.5,9.5,500p,ok,False,125.1884857199807,44.85149784284263,44.63128351617062,48.03703185507753,I45_L5_on11.5_off9.5_500p_search,
45,5,12.0,9.0,500p,ok,False,124.39120049211377,44.844271837784014,44.61857357123921,48.01522582636971,I45_L5_on12_off9_500p_search,
45,5,9.5,12.0,500p,ok,False,121.24619362260957,44.88049962296612,44.687935924007554,48.13296864601786,I45_L5_on9.5_off12_500p_search,
45,5,10.0,11.5,500p,ok,False,121.92139641091863,44.87322191034519,44.67509779023453,48.11104214007283,I45_L5_on10_off11.5_500p_search,
45,5,10.5,11.0,500p,ok,False,131.68655141378807,44.86597485990865,44.662299043562406,48.08779077942985,I45_L5_on10.5_off11_500p_search,
45,5,11.0,10.5,500p,ok,False,133.12487162634838,44.858731928699925,44.64952527166381,48.06353956571431,I45_L5_on11_off10.5_500p_search,
45,5,11.5,10.0,500p,ok,False,127.39017968642048,44.851497873497884,44.636782398083916,48.042156018362554,I45_L5_on11.5_off10_500p_search,
45,5,12.0,9.5,500p,ok,False,124.08605900089402,44.844270979830426,44.624060170565485,48.02079050907809,I45_L5_on12_off9.5_500p_search,
45,5,10.0,12.0,500p,ok,False,121.23356141046261,44.873232387204894,44.6806699718875,48.1165398701022,I45_L5_on10_off12_500p_search,
45,5,10.5,11.5,500p,ok,False,124.27025521869213,44.865975135997544,44.66785300344921,48.09379782018274,I45_L5_on10.5_off11.5_500p_search,
45,5,11.0,11.0,500p,ok,False,135.2759518291327,44.85873104656139,44.655057771746606,48.06917874334057,I45_L5_on11_off11_500p_search,
45,5,11.5,10.5,500p,ok,False,129.84726766259467,44.85149736419167,44.64229340431216,48.04731081582723,I45_L5_on11.5_off10.5_500p_search,
45,5,12.0,10.0,500p,ok,False,125.63900797793225,44.8442711337826,44.629557847835514,48.02617353994342,I45_L5_on12_off10_500p_search,
45,5,10.5,12.0,500p,ok,False,121.22151452375893,44.86597472028592,44.673413890052366,48.09954700277081,I45_L5_on10.5_off12_500p_search,
45,5,11.0,11.5,500p,ok,False,132.58264126031287,44.85873200069593,44.66061139879271,48.07518434979418,I45_L5_on11_off11.5_500p_search,
45,5,11.5,11.0,500p,ok,False,132.22795573765825,44.851497384130546,44.647826311905064,48.052558451605215,I45_L5_on11.5_off11_500p_search,
45,5,12.0,10.5,500p,ok,False,128.18642934289974,44.84427260037148,44.63507120742171,48.03148454348876,I45_L5_on12_off10.5_500p_search,
45,5,11.0,12.0,500p,ok,False,125.49624018827397,44.85873188407512,44.66617253313109,48.0814203661484,I45_L5_on11_off12_500p_search,
45,5,11.5,11.5,500p,ok,False,133.85535506818488,44.851497469049036,44.65337842942794,48.05793295959472,I45_L5_on11.5_off11.5_500p_search,
45,5,12.0,11.0,500p,ok,False,130.26811249506912,44.84427162970269,44.64060286675309,48.036747534504684,I45_L5_on12_off11_500p_search,
45,5,11.5,12.0,500p,ok,False,132.4750489116018,44.85149750581254,44.65893953678922,48.06349166698629,I45_L5_on11.5_off12_500p_search,
45,5,12.0,11.5,500p,ok,False,131.90907979347546,44.84427130013135,44.64615588449045,48.042094441838294,I45_L5_on12_off11.5_500p_search,
45,5,12.0,12.0,500p,ok,False,132.47452620241808,44.84427198530414,44.65171566560712,48.04749081121428,I45_L5_on12_off12_500p_search,
