frequency_hz,parallel_per_bank,total_devices,phase_voltage_rms_v,line_voltage_rms_v,phase_current_rms_a,peak_device_a,conduction_w,overlap_w,coss_w,deadtime_w,gate_drive_w,fet_loss_w,total_modeled_loss_w,efficiency_estimate_pct,hottest_device_w,junction_estimate_c,required_max_sink_k_per_w,loss_budget_w,remaining_other_loss_budget_w,minimum_pulse_margin_ns,passes_screen,failed_constraints
41000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,8.511329565349188,0.7872,1.8157503072744934,0.041819999999999996,219.05378837924002,219.09560837924002,98.84498653545475,43.810757675848,112.5729092110176,0.15673077320839493,94.22110552763652,-124.8745028516035,19.643727413361553,False,user_peak_current_limit;efficiency_target
42000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,8.718922969382094,0.8064,1.860036900134847,0.042839999999999996,219.32486837613325,219.36770837613327,98.84356868532171,43.86497367522665,112.63796841027198,0.15636402146849868,94.22110552763652,-125.14660284849674,18.461733903519608,False,user_peak_current_limit;efficiency_target
43000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,8.926516373415001,0.8256,1.9043234929952004,0.043859999999999996,219.59594837302652,219.6398083730265,98.84215087586387,43.9191896746053,112.70302760952637,0.15599817520123294,94.22110552763652,-125.41870284538999,17.3347168359959,False,user_peak_current_limit;efficiency_target
44000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,9.13410977744791,0.8448,1.948610085855554,0.044879999999999996,219.86702836991978,219.9119083699198,98.84073310707949,43.973405673983955,112.76808680878075,0.1556332310574527,94.22110552763652,-125.69080284228326,16.258927816995993,False,user_peak_current_limit;efficiency_target
45000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,9.341703181480815,0.864,1.9928966787159075,0.045899999999999996,220.13810836681304,220.18400836681303,98.8393153789668,44.02762167336261,112.83314600803513,0.15526918570450968,94.22110552763652,-125.96290283917651,15.230951643284966,False,user_peak_current_limit;efficiency_target
46000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,9.549296585513723,0.8832,2.037183271576261,0.046919999999999996,220.40918836370628,220.45610836370628,98.83789769152408,44.08183767274126,112.8982052072895,0.15490603582615087,94.22110552763652,-126.23500283606975,14.247670085822252,False,user_peak_current_limit;efficiency_target
47000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,9.75688998954663,0.9024,2.0814698644366145,0.047939999999999997,220.68026836059957,220.72820836059958,98.83648004474955,44.136053672119914,112.9632644065439,0.15454377812241754,94.22110552763652,-126.50710283296306,13.306230296762205,False,user_peak_current_limit;efficiency_target
48000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,9.964483393579536,0.9216,2.125756457296968,0.04896,220.95134835749283,221.00030835749283,98.8350624386415,44.19026967149856,113.02832360579828,0.15418240930954583,94.22110552763652,-126.7792028298563,12.404017165579656,False,user_peak_current_limit;efficiency_target
49000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,10.172076797612444,0.9408,2.1700430501573216,0.04998,221.22242835438607,221.27240835438607,98.83364487319814,44.24448567087722,113.09338280505267,0.15382192611986703,94.22110552763652,-127.05130282674955,11.538629060159664,False,user_peak_current_limit;efficiency_target
50000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,10.37967020164535,0.96,2.214329643017675,0.051,221.49350835127933,221.54450835127932,98.83222734841776,44.298701670255866,113.15844200430703,0.15346232530170933,94.22110552763652,-127.3234028236428,10.70785647895647,False,user_peak_current_limit;efficiency_target
51000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,10.587263605678258,0.9792,2.258616235878028,0.05202,221.7645883481726,221.8166083481726,98.83080986429856,44.352917669634515,113.22350120356141,0.15310360361929995,94.22110552763652,-127.59550282053607,9.909663214663208,False,user_peak_current_limit;efficiency_target
52000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,10.794857009711166,0.9984,2.302902828738382,0.05304,222.03566834506586,222.08870834506587,98.82939242083884,44.40713366901317,113.2885604028158,0.15274575785266825,94.22110552763652,-127.86760281742934,9.142169691304296,False,user_peak_current_limit;efficiency_target
53000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,11.002450413744072,1.0176,2.3471894215987352,0.05406,222.3067483419591,222.36080834195909,98.82797501803681,44.46134966839181,113.35361960207018,0.15238878479754922,94.22110552763652,-128.13970281432256,8.403638187694787,False,user_peak_current_limit;efficiency_target
54000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,11.21004381777698,1.0368,2.391476014459089,0.05508,222.57782833885238,222.6329083388524,98.82655765589077,44.515565667770474,113.41867880132457,0.1520326812652877,94.22110552763652,-128.41180281121586,7.692459702737471,False,user_peak_current_limit;efficiency_target
55000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,11.417637221809885,1.056,2.4357626073194423,0.0561,222.84890833574565,222.90500833574563,98.82514033439891,44.56978166714913,113.48373800057895,0.15167744408274403,94.22110552763652,-128.6839028081091,7.007142253596794,False,user_peak_current_limit;efficiency_target
56000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,11.625230625842793,1.0752,2.480049200179796,0.05712,223.11998833263888,223.17710833263888,98.82372305355952,44.62399766652777,113.54879719983333,0.1513230700921991,94.22110552763652,-128.95600280500236,6.346300427639707,False,user_peak_current_limit;efficiency_target
57000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,11.8328240298757,1.0944,2.5243357930401493,0.05814,223.39106832953215,223.44920832953215,98.82230581337083,44.67821366590643,113.61385639908772,0.15096955615126104,94.22110552763652,-129.22810280189563,5.708646034172345,False,user_peak_current_limit;efficiency_target
58000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,12.040417433908607,1.1136,2.568622385900503,0.05916,223.6621483264254,223.7213083264254,98.82088861383113,44.73242966528508,113.6789155983421,0.1506168991327726,94.22110552763652,-129.50020279878888,5.092979723238339,False,user_peak_current_limit;efficiency_target
59000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,12.248010837941514,1.1328,2.6129089787608564,0.06018,223.93322832331867,223.99340832331868,98.81947145493862,44.78664566466373,113.74397479759648,0.1502650959247186,94.22110552763652,-129.77230279568215,4.498183456742774,False,user_peak_current_limit;efficiency_target
60000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,12.45560424197442,1.152,2.6571955716212097,0.0612,224.2043083202119,224.26550832021192,98.8180543366916,44.84086166404238,113.80903399685086,0.14991414343013448,94.22110552763652,-130.0444027925754,3.923213732463724,False,user_peak_current_limit;efficiency_target
61000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,12.663197646007328,1.1712,2.7014821644815634,0.06222,224.4753883171052,224.5376083171052,98.81663725908828,44.89507766342104,113.87409319610524,0.14956403856701536,94.22110552763652,-130.31650278946867,3.367095474554487,False,user_peak_current_limit;efficiency_target
62000.0,1,6,30.49397993866986,52.81712257876227,204.95848730044858,289.8550724637682,207.9395085066163,12.870791050040236,1.1904,2.7457687573419167,0.06324,224.74646831399846,224.80970831399847,98.81522022212694,44.94929366279969,113.93915239535963,0.1492147782682263,94.22110552763652,-130.58860278636195,2.828916515287479,False,user_peak_current_limit;efficiency_target
