Freq.	I(C1)	I(C2)	I(C3)	I(C4)
9.29429429429430e+03	-2.49801025227051e-01,4.05241507053235e-04	-2.49558490183670e-01,-1.03538819175217e-03	-2.49660342713204e-01,-3.44096258516186e-04	-2.49792406892837e-01,1.03917916598443e-03
9.48948948948949e+03	-2.49805963010039e-01,4.14615843404427e-04	-2.49552829462465e-01,-1.05918547623346e-03	-2.49659131833142e-01,-3.52054730348252e-04	-2.49796919016624e-01,1.06293416334919e-03
9.68468468468469e+03	-2.49811015131165e-01,4.24047439147577e-04	-2.49547036636625e-01,-1.08311876222259e-03	-2.49657892244762e-01,-3.60061895990787e-04	-2.49801531236891e-01,1.08681647845570e-03
9.87987987987989e+03	-2.49816182355380e-01,4.33537867224863e-04	-2.49541110779574e-01,-1.10719169512601e-03	-2.49656623727968e-01,-3.68119065917016e-04	-2.49806243937557e-01,1.11082950599727e-03
1.00750750750751e+04	-2.49821465468004e-01,4.43088727583758e-04	-2.49535050942230e-01,-1.13140797921245e-03	-2.49655326058651e-01,-3.76227572330305e-04	-2.49811057508740e-01,1.13497669344001e-03
1.02702702702703e+04	-2.49826865274657e-01,4.52701648101006e-04	-2.49528856152883e-01,-1.15577137950365e-03	-2.49653999008022e-01,-3.84388769875231e-04	-2.49815972347604e-01,1.15926154279740e-03
1.04654654654655e+04	-2.49832382601182e-01,4.62378285514313e-04	-2.49522525417545e-01,-1.18028572370708e-03	-2.49652642342733e-01,-3.92604036348475e-04	-2.49820988857990e-01,1.18368761238468e-03
1.06606606606607e+04	-2.49838018295054e-01,4.72120326454715e-04	-2.49516057718472e-01,-1.20495490427524e-03	-2.49651255825230e-01,-4.00874773412160e-04	-2.49826107450075e-01,1.20825851863698e-03
1.08558558558559e+04	-2.49843773224250e-01,4.81929488393019e-04	-2.49509452015736e-01,-1.22978288039722e-03	-2.49649839213394e-01,-4.09202407364149e-04	-2.49831328540371e-01,1.23297793797700e-03
1.10510510510511e+04	-2.49849648278655e-01,4.91807520720916e-04	-2.49502707245461e-01,-1.25477368019666e-03	-2.49648392261037e-01,-4.17588389897067e-04	-2.49836652551494e-01,1.25784960873121e-03
1.12462462462463e+04	-2.49855644370135e-01,5.01756205810708e-04	-2.49495822320570e-01,-1.27993140288250e-03	-2.49646914717243e-01,-4.26034198932177e-04	-2.49842079912105e-01,1.28287733310644e-03
1.14414414414415e+04	-2.49861762432569e-01,5.11777360099466e-04	-2.49488796129981e-01,-1.30526022103083e-03	-2.49645406327450e-01,-4.34541339393473e-04	-2.49847611056499e-01,1.30806497920334e-03
1.16366366366366e+04	-2.49868003422442e-01,5.21872835231682e-04	-2.49481627538865e-01,-1.33076438289671e-03	-2.49643866832282e-01,-4.43111344125474e-04	-2.49853246424994e-01,1.33341648312820e-03
1.18318318318318e+04	-2.49874368319194e-01,5.32044519225141e-04	-2.49474315388251e-01,-1.35644821481565e-03	-2.49642295968584e-01,-4.51745774719146e-04	-2.49858986462922e-01,1.35893585109592e-03
1.20270270270270e+04	-2.49880858125488e-01,5.42294337669991e-04	-2.49466858494925e-01,-1.38231612367187e-03	-2.49640693469009e-01,-4.60446222444788e-04	-2.49864831620847e-01,1.38462716165511e-03
1.22222222222222e+04	-2.49887473867750e-01,5.52624254977784e-04	-2.49459255650855e-01,-1.40837259946426e-03	-2.49639059062047e-01,-4.69214309191122e-04	-2.49870782354616e-01,1.41049456797643e-03
1.24174174174174e+04	-2.49894216596251e-01,5.63036275643529e-04	-2.49451505623437e-01,-1.43462221791175e-03	-2.49637392472483e-01,-4.78051688409313e-04	-2.49876839124543e-01,1.43654230015587e-03
1.26126126126126e+04	-2.49901087385784e-01,5.73532445583964e-04	-2.49443607155351e-01,-1.46106964315955e-03	-2.49635693420951e-01,-4.86960046137023e-04	-2.49883002395333e-01,1.46277466763416e-03
1.28078078078078e+04	-2.49908087336051e-01,5.84114853498811e-04	-2.49435558963760e-01,-1.48771963060646e-03	-2.49633961624502e-01,-4.95941102002174e-04	-2.49889272635914e-01,1.48919606168282e-03
1.30030030030030e+04	-2.49915217571479e-01,5.94785632248088e-04	-2.49427359740828e-01,-1.51457702975074e-03	-2.49632196796493e-01,-5.04996610294644e-04	-2.49895650319240e-01,1.51581095796528e-03
1.31981981981982e+04	-2.49922479242979e-01,6.05546960379008e-04	-2.49419008153038e-01,-1.54164678719724e-03	-2.49630398646199e-01,-5.14128361092532e-04	-2.49902135921575e-01,1.54262391915185e-03
1.33933933933934e+04	-2.49929873526700e-01,6.16401063539621e-04	-2.49410502841274e-01,-1.56893394971023e-03	-2.49628566880165e-01,-5.23338181318257e-04	-2.49908729922316e-01,1.56963959764438e-03
