Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.17003337706754e+03	-2.49689430487257e-01,-2.88927964940394e-05	-2.49686163007449e-01,-4.64148261374882e-05	-2.49687677951234e-01,3.39642455247932e-05	-2.49689215091671e-01,4.73910454346921e-05
1.18003357687154e+03	-2.49689457076795e-01,-2.91327230779669e-05	-2.49686133472795e-01,-4.68049684098404e-05	-2.49687674432475e-01,3.42620364769070e-05	-2.49689237975449e-01,4.78038828880011e-05
1.19003377667553e+03	-2.49689483893122e-01,-2.93727152061325e-05	-2.49686103686182e-01,-4.71951878846716e-05	-2.49687670883556e-01,3.45597742088139e-05	-2.49689261054277e-01,4.82166744962091e-05
1.20003397647953e+03	-2.49689510936262e-01,-2.96127713329285e-05	-2.49686073647607e-01,-4.75854831158195e-05	-2.49687667304480e-01,3.48574603707006e-05	-2.49689284328175e-01,4.86294219723945e-05
1.21003417628353e+03	-2.49689538206218e-01,-2.98528900472481e-05	-2.49686043357045e-01,-4.79758527916668e-05	-2.49687663695234e-01,3.51550964784538e-05	-2.49689307797140e-01,4.90421268954115e-05
1.22003437608752e+03	-2.49689565703017e-01,-3.00930699640229e-05	-2.49686012814492e-01,-4.83662956264775e-05	-2.49687660055824e-01,3.54526840218307e-05	-2.49689331461194e-01,4.94547908178097e-05
1.23003457589152e+03	-2.49689593426653e-01,-3.03333098132465e-05	-2.49685982019915e-01,-4.87568104499128e-05	-2.49687656386228e-01,3.57502243754444e-05	-2.49689355320326e-01,4.98674151773323e-05
1.24003477569552e+03	-2.49689621377144e-01,-3.05736082596083e-05	-2.49685950973304e-01,-4.91473960261312e-05	-2.49687652686444e-01,3.60477189794573e-05	-2.49689379374548e-01,5.02800014768826e-05
1.25003497549951e+03	-2.49689649554524e-01,-3.08139641477667e-05	-2.49685919674662e-01,-4.95380512991543e-05	-2.49687648956486e-01,3.63451690940017e-05	-2.49689403623889e-01,5.06925510395077e-05
1.26003517530351e+03	-2.49689677958782e-01,-3.10543761659115e-05	-2.49685888123949e-01,-4.99287750568896e-05	-2.49687645196326e-01,3.66425761354268e-05	-2.49689428068333e-01,5.11050653446668e-05
1.27003537510750e+03	-2.49689706589948e-01,-3.12948432698967e-05	-2.49685856321166e-01,-5.03195663546413e-05	-2.49687641405973e-01,3.69399412527728e-05	-2.49689452707903e-01,5.15175456042235e-05
1.28003557491150e+03	-2.49689735448009e-01,-3.15353642315369e-05	-2.49685824266271e-01,-5.07104240638372e-05	-2.49687637585397e-01,3.72372657789954e-05	-2.49689477542584e-01,5.19299932140509e-05
1.29003577471550e+03	-2.49689764533020e-01,-3.17759380949536e-05	-2.49685791959287e-01,-5.11013473280591e-05	-2.49687633734631e-01,3.75345507746257e-05	-2.49689502572423e-01,5.23424092978729e-05
1.30003597451949e+03	-2.49689793844955e-01,-3.20165637062018e-05	-2.49685759400158e-01,-5.14923350932658e-05	-2.49687629853631e-01,3.78317974983405e-05	-2.49689527797388e-01,5.27547951771710e-05
