Freq.	I(C1)	I(C2)	I(C3)	I(C4)
1.01502128010559e+04	-2.49823530190934e-01,4.46781653535081e-04	-2.49532682372123e-01,-1.14076871417230e-03	-2.49654818719483e-01,-3.79362801560069e-04	-2.49812937398792e-01,1.14430832506769e-03
1.01602130008599e+04	-2.49823806294483e-01,4.47273849337174e-04	-2.49532365624557e-01,-1.14201620460364e-03	-2.49654750867918e-01,-3.79780667095397e-04	-2.49813188729038e-01,1.14555183564947e-03
1.01702132006639e+04	-2.49824082705257e-01,4.47766209907802e-04	-2.49532048521661e-01,-1.14326408551940e-03	-2.49654682938974e-01,-3.80198672494969e-04	-2.49813440325542e-01,1.14679571159330e-03
1.01802134004679e+04	-2.49824359423359e-01,4.48258735472335e-04	-2.49531731063294e-01,-1.14451235743105e-03	-2.49654614932614e-01,-3.80616817941112e-04	-2.49813692188355e-01,1.14803995338022e-03
1.01902136002719e+04	-2.49824636448905e-01,4.48751426251432e-04	-2.49531413249328e-01,-1.14576102085560e-03	-2.49654546848811e-01,-3.81035103621268e-04	-2.49813944317532e-01,1.14928456148655e-03
1.02002138000758e+04	-2.49824913782006e-01,4.49244282469123e-04	-2.49531095079627e-01,-1.14701007630717e-03	-2.49654478687533e-01,-3.81453529719865e-04	-2.49814196713129e-01,1.15052953639225e-03
1.02102139998798e+04	-2.49825191422771e-01,4.49737304348686e-04	-2.49530776554055e-01,-1.14825952430140e-03	-2.49654410448745e-01,-3.81872096422506e-04	-2.49814449375197e-01,1.15177487857673e-03
1.02202141996838e+04	-2.49825469371314e-01,4.50230492112033e-04	-2.49530457672482e-01,-1.14950936535600e-03	-2.49654342132421e-01,-3.82290803916513e-04	-2.49814702303795e-01,1.15302058851819e-03
1.02302143994878e+04	-2.49825747627744e-01,4.50723845985095e-04	-2.49530138434769e-01,-1.15075959998502e-03	-2.49654273738524e-01,-3.82709652385491e-04	-2.49814955498972e-01,1.15426666669906e-03
1.02402145992918e+04	-2.49826026192176e-01,4.51217366190112e-04	-2.49529818840785e-01,-1.15201022870723e-03	-2.49654205267026e-01,-3.83128642017138e-04	-2.49815208960787e-01,1.15551311359834e-03
1.02502147990958e+04	-2.49826305064721e-01,4.51711052951780e-04	-2.49529498890395e-01,-1.15326125203931e-03	-2.49654136717896e-01,-3.83547772997086e-04	-2.49815462689294e-01,1.15675992969755e-03
1.02602149988998e+04	-2.49826584245491e-01,4.52204906493891e-04	-2.49529178583463e-01,-1.15451267049955e-03	-2.49654068091101e-01,-3.83967045512174e-04	-2.49815716684547e-01,1.15800711547756e-03
1.02702151987038e+04	-2.49826863734596e-01,4.52698927041669e-04	-2.49528857919854e-01,-1.15576448460554e-03	-2.49653999386607e-01,-3.84386459748239e-04	-2.49815970946599e-01,1.15925467142094e-03
1.02802153985078e+04	-2.49827143532151e-01,4.53193114818616e-04	-2.49528536899433e-01,-1.15701669487719e-03	-2.49653930604386e-01,-3.84806015893343e-04	-2.49816225475507e-01,1.16050259800855e-03
1.02902155983118e+04	-2.49827423638270e-01,4.53687470050030e-04	-2.49528215522066e-01,-1.15826930183328e-03	-2.49653861744407e-01,-3.85225714133738e-04	-2.49816480271326e-01,1.16175089572352e-03
1.03002157981158e+04	-2.49827704053062e-01,4.54181992962194e-04	-2.49527893787615e-01,-1.15952230599219e-03	-2.49653792806635e-01,-3.85645554655444e-04	-2.49816735334109e-01,1.16299956504983e-03
1.03102159979198e+04	-2.49827984776639e-01,4.54676683778653e-04	-2.49527571695945e-01,-1.16077570787577e-03	-2.49653723791038e-01,-3.86065537647405e-04	-2.49816990663909e-01,1.16424860646922e-03
1.03202161977238e+04	-2.49828265809120e-01,4.55171542725447e-04	-2.49527249246923e-01,-1.16202950800398e-03	-2.49653654697588e-01,-3.86485663296411e-04	-2.49817246260787e-01,1.16549802046583e-03
1.03302163975278e+04	-2.49828547150612e-01,4.55666570028618e-04	-2.49526926440409e-01,-1.16328370689754e-03	-2.49653585526249e-01,-3.86905931789940e-04	-2.49817502124791e-01,1.16674780752434e-03
1.03402165973318e+04	-2.49828828801233e-01,4.56161765914358e-04	-2.49526603276271e-01,-1.16453830507754e-03	-2.49653516276994e-01,-3.87326343315210e-04	-2.49817758255983e-01,1.16799796812935e-03
1.03502167971358e+04	-2.49829110761093e-01,4.56657130607268e-04	-2.49526279754369e-01,-1.16579330306731e-03	-2.49653446949786e-01,-3.87746898061547e-04	-2.49818014654411e-01,1.16924850276455e-03
1.03602169969398e+04	-2.49829393030307e-01,4.57152664335147e-04	-2.49525955874569e-01,-1.16704870138784e-03	-2.49653377544596e-01,-3.88167596215905e-04	-2.49818271320135e-01,1.17049941191658e-03
1.03702171967438e+04	-2.49829675608988e-01,4.57648367323234e-04	-2.49525631636733e-01,-1.16830450056315e-03	-2.49653308061391e-01,-3.88588437967526e-04	-2.49818528253208e-01,1.17175069607007e-03
1.03802173965478e+04	-2.49829958497252e-01,4.58144239799614e-04	-2.49525307040725e-01,-1.16956070111506e-03	-2.49653238500141e-01,-3.89009423503498e-04	-2.49818785453686e-01,1.17300235571244e-03
1.03902175963518e+04	-2.49830241695211e-01,4.58640281990495e-04	-2.49524982086409e-01,-1.17081730356809e-03	-2.49653168860813e-01,-3.89430553013270e-04	-2.49819042921624e-01,1.17425439132956e-03
1.04002177961558e+04	-2.49830525202978e-01,4.59136494123453e-04	-2.49524656773646e-01,-1.17207430844595e-03	-2.49653099143373e-01,-3.89851826685099e-04	-2.49819300657076e-01,1.17550680340876e-03
1.04102179959597e+04	-2.49830809020670e-01,4.59632876425324e-04	-2.49524331102299e-01,-1.17333171627376e-03	-2.49653029347792e-01,-3.90273244708424e-04	-2.49819558660099e-01,1.17675959243701e-03
1.04202181957637e+04	-2.49831093148401e-01,4.60129429123566e-04	-2.49524005072233e-01,-1.17458952757662e-03	-2.49652959474036e-01,-3.90694807272341e-04	-2.49819816930749e-01,1.17801275890193e-03
1.04302183955677e+04	-2.49831377586283e-01,4.60626152446455e-04	-2.49523678683307e-01,-1.17584774287963e-03	-2.49652889522073e-01,-3.91116514565732e-04	-2.49820075469077e-01,1.17926630329230e-03
1.04402185953717e+04	-2.49831662334435e-01,4.61123046621495e-04	-2.49523351935387e-01,-1.17710636270928e-03	-2.49652819491873e-01,-3.91538366778594e-04	-2.49820334275145e-01,1.18052022609608e-03
1.04502187951757e+04	-2.49831947392968e-01,4.61620111877108e-04	-2.49523024828332e-01,-1.17836538759177e-03	-2.49652749383400e-01,-3.91960364100032e-04	-2.49820593349002e-01,1.18177452780268e-03
1.04602189949797e+04	-2.49832232761999e-01,4.62117348442613e-04	-2.49522697362006e-01,-1.17962481805300e-03	-2.49652679196625e-01,-3.92382506719086e-04	-2.49820852690708e-01,1.18302920890230e-03
1.04702191947837e+04	-2.49832518441643e-01,4.62614756544624e-04	-2.49522369536270e-01,-1.18088465462235e-03	-2.49652608931515e-01,-3.92804794827597e-04	-2.49821112300317e-01,1.18428426988303e-03
1.04802193945877e+04	-2.49832804432013e-01,4.63112336414269e-04	-2.49522041350985e-01,-1.18214489782542e-03	-2.49652538588037e-01,-3.93227228613519e-04	-2.49821372177882e-01,1.18553971123709e-03
1.04902195943917e+04	-2.49833090733230e-01,4.63610088278041e-04	-2.49521712806015e-01,-1.18340554819293e-03	-2.49652468166161e-01,-3.93649808269478e-04	-2.49821632323465e-01,1.18679553345284e-03
1.05002197941957e+04	-2.49833377345403e-01,4.64108012367493e-04	-2.49521383901217e-01,-1.18466660625146e-03	-2.49652397665849e-01,-3.94072533983799e-04	-2.49821892737115e-01,1.18805173702351e-03
1.05102199939997e+04	-2.49833664268652e-01,4.64606108910830e-04	-2.49521054636457e-01,-1.18592807253132e-03	-2.49652327087076e-01,-3.94495405948316e-04	-2.49822153418892e-01,1.18930832243947e-03
1.05202201938037e+04	-2.49833951503092e-01,4.65104378138292e-04	-2.49520725011593e-01,-1.18718994756173e-03	-2.49652256429805e-01,-3.94918424353200e-04	-2.49822414368849e-01,1.19056529019300e-03
1.05302203936077e+04	-2.49834239048838e-01,4.65602820279874e-04	-2.49520395026486e-01,-1.18845223187267e-03	-2.49652185694004e-01,-3.95341589389325e-04	-2.49822675587044e-01,1.19182264077668e-03
1.05402205934117e+04	-2.49834526906007e-01,4.66101435564826e-04	-2.49520064680998e-01,-1.18971492599559e-03	-2.49652114879642e-01,-3.95764901248838e-04	-2.49822937073531e-01,1.19308037468234e-03
1.05502207932157e+04	-2.49834815074716e-01,4.66600224224382e-04	-2.49519733974990e-01,-1.19097803046060e-03	-2.49652043986687e-01,-3.96188360121880e-04	-2.49823198828368e-01,1.19433849240410e-03
1.05602209930197e+04	-2.49835103555081e-01,4.67099186487990e-04	-2.49519402908320e-01,-1.19224154580039e-03	-2.49651973015105e-01,-3.96611966201158e-04	-2.49823460851610e-01,1.19559699443437e-03
1.05702211928237e+04	-2.49835392347218e-01,4.67598322587789e-04	-2.49519071480850e-01,-1.19350547254560e-03	-2.49651901964863e-01,-3.97035719676944e-04	-2.49823723143311e-01,1.19685588126857e-03
1.05802213926277e+04	-2.49835681451244e-01,4.68097632753997e-04	-2.49518739692440e-01,-1.19476981122926e-03	-2.49651830835931e-01,-3.97459620741777e-04	-2.49823985703530e-01,1.19811515340031e-03
1.05902215924317e+04	-2.49835970867276e-01,4.68597117218332e-04	-2.49518407542949e-01,-1.19603456238398e-03	-2.49651759628273e-01,-3.97883669587148e-04	-2.49824248532321e-01,1.19937481132496e-03
1.06002217922357e+04	-2.49836260595431e-01,4.69096776212417e-04	-2.49518075032237e-01,-1.19729972654282e-03	-2.49651688341858e-01,-3.98307866404987e-04	-2.49824511629741e-01,1.20063485553804e-03
1.06102219920397e+04	-2.49836550635829e-01,4.69596609965504e-04	-2.49517742160167e-01,-1.19856530424199e-03	-2.49651616976656e-01,-3.98732211389938e-04	-2.49824774995848e-01,1.20189528653294e-03
1.06202221918436e+04	-2.49836840988582e-01,4.70096618712410e-04	-2.49517408926591e-01,-1.19983129601286e-03	-2.49651545532629e-01,-3.99156704731654e-04	-2.49825038630694e-01,1.20315610480857e-03
1.06302223916476e+04	-2.49837131653812e-01,4.70596802683006e-04	-2.49517075331376e-01,-1.20109770239245e-03	-2.49651474009749e-01,-3.99581346624863e-04	-2.49825302534339e-01,1.20441731085937e-03
1.06402225914516e+04	-2.49837422631634e-01,4.71097162111827e-04	-2.49516741374376e-01,-1.20236452391380e-03	-2.49651402407981e-01,-4.00006137260337e-04	-2.49825566706836e-01,1.20567890518441e-03
1.06502227912556e+04	-2.49837713922168e-01,4.71597697228821e-04	-2.49516407055453e-01,-1.20363176111515e-03	-2.49651330727293e-01,-4.00431076833520e-04	-2.49825831148245e-01,1.20694088827870e-03
1.06602229910596e+04	-2.49838005525530e-01,4.72098408268625e-04	-2.49516072374463e-01,-1.20489941453072e-03	-2.49651258967651e-01,-4.00856165535714e-04	-2.49826095858619e-01,1.20820326064187e-03
1.06702231908636e+04	-2.49838297441839e-01,4.72599295463515e-04	-2.49515737331267e-01,-1.20616748469805e-03	-2.49651187129023e-01,-4.01281403560955e-04	-2.49826360838016e-01,1.20946602277154e-03
1.06802233906676e+04	-2.49838589671213e-01,4.73100359047142e-04	-2.49515401925723e-01,-1.20743597215369e-03	-2.49651115211377e-01,-4.01706791102478e-04	-2.49826626086493e-01,1.21072917516677e-03
1.06902235904716e+04	-2.49838882213770e-01,4.73601599251784e-04	-2.49515066157687e-01,-1.20870487743643e-03	-2.49651043214678e-01,-4.02132328354868e-04	-2.49826891604104e-01,1.21199271832555e-03
1.07002237902756e+04	-2.49839175069630e-01,4.74103016312397e-04	-2.49514730027021e-01,-1.20997420108283e-03	-2.49650971138895e-01,-4.02558015510679e-04	-2.49827157390909e-01,1.21325665274884e-03
1.07102239900796e+04	-2.49839468238911e-01,4.74604610461292e-04	-2.49514393533580e-01,-1.21124394363331e-03	-2.49650898983995e-01,-4.02983852765704e-04	-2.49827423446962e-01,1.21452097893498e-03
1.07202241898836e+04	-2.49839761721732e-01,4.75106381933096e-04	-2.49514056677224e-01,-1.21251410562609e-03	-2.49650826749945e-01,-4.03409840313352e-04	-2.49827689772321e-01,1.21578569738493e-03
1.07302243896876e+04	-2.49840055518212e-01,4.75608330962638e-04	-2.49513719457809e-01,-1.21378468760030e-03	-2.49650754436711e-01,-4.03835978347734e-04	-2.49827956367042e-01,1.21705080860005e-03
1.07402245894916e+04	-2.49840349628470e-01,4.76110457783398e-04	-2.49513381875193e-01,-1.21505569009692e-03	-2.49650682044261e-01,-4.04262267064307e-04	-2.49828223231182e-01,1.21831631308061e-03
1.07502247892956e+04	-2.49840644052623e-01,4.76612762632368e-04	-2.49513043929232e-01,-1.21632711365420e-03	-2.49650609572559e-01,-4.04688706655634e-04	-2.49828490364796e-01,1.21958221133052e-03
1.07602249890996e+04	-2.49840938790795e-01,4.77115245741019e-04	-2.49512705619787e-01,-1.21759895881649e-03	-2.49650537021577e-01,-4.05115297320035e-04	-2.49828757767944e-01,1.22084850384848e-03
1.07702251889036e+04	-2.49841233843102e-01,4.77617907347598e-04	-2.49512366946711e-01,-1.21887122612225e-03	-2.49650464391277e-01,-4.05542039249632e-04	-2.49829025440680e-01,1.22211519113997e-03
1.07802253887076e+04	-2.49841529209667e-01,4.78120747685722e-04	-2.49512027909864e-01,-1.22014391611521e-03	-2.49650391681631e-01,-4.05968932641621e-04	-2.49829293383064e-01,1.22338227370627e-03
1.07902255885116e+04	-2.49841824890607e-01,4.78623766990737e-04	-2.49511688509101e-01,-1.22141702933801e-03	-2.49650318892602e-01,-4.06395977691538e-04	-2.49829561595150e-01,1.22464975205049e-03
1.08002257883156e+04	-2.49842120886041e-01,4.79126965500071e-04	-2.49511348744277e-01,-1.22269056633194e-03	-2.49650246024156e-01,-4.06823174593530e-04	-2.49829830076995e-01,1.22591762667819e-03
1.08102259881196e+04	-2.49842417196093e-01,4.79630343448731e-04	-2.49511008615251e-01,-1.22396452764149e-03	-2.49650173076263e-01,-4.07250523544516e-04	-2.49830098828657e-01,1.22718589809230e-03
1.08202261879236e+04	-2.49842713820882e-01,4.80133901072895e-04	-2.49510668121878e-01,-1.22523891381065e-03	-2.49650100048887e-01,-4.07678024740610e-04	-2.49830367850193e-01,1.22845456679768e-03
1.08302263877275e+04	-2.49843010760526e-01,4.80637638609215e-04	-2.49510327264014e-01,-1.22651372538354e-03	-2.49650026941996e-01,-4.08105678377837e-04	-2.49830637141659e-01,1.22972363329950e-03
1.08402265875315e+04	-2.49843308015151e-01,4.81141556293976e-04	-2.49509986041518e-01,-1.22778896290561e-03	-2.49649953755559e-01,-4.08533484653132e-04	-2.49830906703116e-01,1.23099309810289e-03
1.08502267873355e+04	-2.49843605584872e-01,4.81645654366035e-04	-2.49509644454240e-01,-1.22906462692021e-03	-2.49649880489537e-01,-4.08961443760936e-04	-2.49831176534616e-01,1.23226296171585e-03
1.08602269871395e+04	-2.49843903469814e-01,4.82149933060103e-04	-2.49509302502040e-01,-1.23034071797571e-03	-2.49649807143903e-01,-4.09389555900780e-04	-2.49831446636220e-01,1.23353322464222e-03
1.08702271869435e+04	-2.49844201670095e-01,4.82654392615049e-04	-2.49508960184771e-01,-1.23161723661685e-03	-2.49649733718618e-01,-4.09817821267779e-04	-2.49831717007982e-01,1.23480388739051e-03
1.08802273867475e+04	-2.49844500185839e-01,4.83159033268152e-04	-2.49508617502290e-01,-1.23289418339083e-03	-2.49649660213652e-01,-4.10246240059689e-04	-2.49831987649962e-01,1.23607495046758e-03
1.08902275865515e+04	-2.49844799017165e-01,4.83663855257303e-04	-2.49508274454450e-01,-1.23417155884504e-03	-2.49649586628969e-01,-4.10674812473629e-04	-2.49832258562215e-01,1.23734641438125e-03
1.09002277863555e+04	-2.49845098164196e-01,4.84168858820746e-04	-2.49507931041107e-01,-1.23544936352706e-03	-2.49649512964537e-01,-4.11103538706937e-04	-2.49832529744799e-01,1.23861827963994e-03
1.09102279861595e+04	-2.49845397627055e-01,4.84674044195837e-04	-2.49507587262118e-01,-1.23672759798615e-03	-2.49649439220325e-01,-4.11532418958220e-04	-2.49832801197775e-01,1.23989054675126e-03
1.09202281859635e+04	-2.49845697405861e-01,4.85179411622451e-04	-2.49507243117334e-01,-1.23800626276974e-03	-2.49649365396295e-01,-4.11961453424039e-04	-2.49833072921196e-01,1.24116321622565e-03
1.09302283857675e+04	-2.49845997500737e-01,4.85684961338768e-04	-2.49506898606611e-01,-1.23928535842764e-03	-2.49649291492415e-01,-4.12390642302909e-04	-2.49833344915119e-01,1.24243628857208e-03
1.09402285855715e+04	-2.49846297911808e-01,4.86190693583163e-04	-2.49506553729805e-01,-1.24056488551032e-03	-2.49649217508653e-01,-4.12819985793710e-04	-2.49833617179607e-01,1.24370976429995e-03
1.09502287853755e+04	-2.49846598639192e-01,4.86696608596010e-04	-2.49506208486766e-01,-1.24184484456696e-03	-2.49649143444973e-01,-4.13249484093692e-04	-2.49833889714712e-01,1.24498364392078e-03
1.09602289851795e+04	-2.49846899683013e-01,4.87202706616419e-04	-2.49505862877350e-01,-1.24312523614864e-03	-2.49649069301342e-01,-4.13679137401790e-04	-2.49834162520493e-01,1.24625792794504e-03
1.09702291849835e+04	-2.49847201043395e-01,4.87708987883430e-04	-2.49505516901413e-01,-1.24440606080720e-03	-2.49648995077728e-01,-4.14108945917342e-04	-2.49834435597009e-01,1.24753261688348e-03
1.09802293847875e+04	-2.49847502720459e-01,4.88215452637577e-04	-2.49505170558806e-01,-1.24568731909389e-03	-2.49648920774096e-01,-4.14538909838706e-04	-2.49834708944318e-01,1.24880771124852e-03
1.09902295845915e+04	-2.49847804714330e-01,4.88722101119139e-04	-2.49504823849384e-01,-1.24696901156081e-03	-2.49648846390412e-01,-4.14969029364903e-04	-2.49834982562476e-01,1.25008321155232e-03
1.10002297843955e+04	-2.49848107025127e-01,4.89228933568113e-04	-2.49504476772997e-01,-1.24825113876109e-03	-2.49648771926641e-01,-4.15399304695603e-04	-2.49835256451541e-01,1.25135911830727e-03
1.10102299841995e+04	-2.49848409652978e-01,4.89735950225069e-04	-2.49504129329502e-01,-1.24953370124807e-03	-2.49648697382750e-01,-4.15829736030287e-04	-2.49835530611571e-01,1.25263543202651e-03
1.10202301840035e+04	-2.49848712598005e-01,4.90243151331502e-04	-2.49503781518751e-01,-1.25081669957486e-03	-2.49648622758708e-01,-4.16260323568157e-04	-2.49835805042626e-01,1.25391215322409e-03
1.10302303838074e+04	-2.49849015860329e-01,4.90750537127892e-04	-2.49503433340596e-01,-1.25210013429636e-03	-2.49648548054477e-01,-4.16691067509504e-04	-2.49836079744760e-01,1.25518928241344e-03
1.10402305836114e+04	-2.49849319440076e-01,4.91258107855701e-04	-2.49503084794889e-01,-1.25338400596721e-03	-2.49648473270025e-01,-4.17121968054296e-04	-2.49836354718034e-01,1.25646682010922e-03
1.10502307834154e+04	-2.49849623337371e-01,4.91765863755792e-04	-2.49502735881485e-01,-1.25466831514323e-03	-2.49648398405319e-01,-4.17553025403411e-04	-2.49836629962505e-01,1.25774476682577e-03
1.10602309832194e+04	-2.49849927552335e-01,4.92273805071899e-04	-2.49502386600233e-01,-1.25595306237835e-03	-2.49648323460323e-01,-4.17984239755319e-04	-2.49836905478230e-01,1.25902312308012e-03
1.10702311830234e+04	-2.49850232085094e-01,4.92781932044088e-04	-2.49502036950988e-01,-1.25723824823087e-03	-2.49648248435005e-01,-4.18415611312638e-04	-2.49837181265269e-01,1.26030188938643e-03
1.10802313828274e+04	-2.49850536935772e-01,4.93290244915548e-04	-2.49501686933601e-01,-1.25852387325652e-03	-2.49648173329330e-01,-4.18847140275142e-04	-2.49837457323680e-01,1.26158106626179e-03
1.10902315826314e+04	-2.49850842104493e-01,4.93798743928291e-04	-2.49501336547924e-01,-1.25980993801317e-03	-2.49648098143262e-01,-4.19278826844323e-04	-2.49837733653519e-01,1.26286065422245e-03
1.11002317824354e+04	-2.49851147591381e-01,4.94307429325699e-04	-2.49500985793807e-01,-1.26109644305782e-03	-2.49648022876770e-01,-4.19710671220708e-04	-2.49838010254845e-01,1.26414065378623e-03
1.11102319822394e+04	-2.49851453396562e-01,4.94816301350122e-04	-2.49500634671103e-01,-1.26238338894962e-03	-2.49647947529817e-01,-4.20142673606274e-04	-2.49838287127716e-01,1.26542106547023e-03
1.11202321820434e+04	-2.49851759520161e-01,4.95325360244847e-04	-2.49500283179664e-01,-1.26367077624708e-03	-2.49647872102373e-01,-4.20574834202428e-04	-2.49838564272193e-01,1.26670188979256e-03
1.11302323818474e+04	-2.49852065962303e-01,4.95834606253373e-04	-2.49499931319341e-01,-1.26495860550958e-03	-2.49647796594400e-01,-4.21007153210747e-04	-2.49838841688331e-01,1.26798312727194e-03
1.11402325816514e+04	-2.49852372723112e-01,4.96344039620034e-04	-2.49499579089983e-01,-1.26624687729638e-03	-2.49647721005864e-01,-4.21439630832671e-04	-2.49839119376188e-01,1.26926477842801e-03
1.11502327814554e+04	-2.49852679802715e-01,4.96853660587640e-04	-2.49499226491443e-01,-1.26753559216874e-03	-2.49647645336734e-01,-4.21872267271244e-04	-2.49839397335827e-01,1.27054684377909e-03
1.11602329812594e+04	-2.49852987201236e-01,4.97363469401142e-04	-2.49498873523570e-01,-1.26882475068687e-03	-2.49647569586972e-01,-4.22305062728052e-04	-2.49839675567301e-01,1.27182932384603e-03
1.11702331810634e+04	-2.49853294918802e-01,4.97873466304852e-04	-2.49498520186216e-01,-1.27011435341220e-03	-2.49647493756546e-01,-4.22738017405577e-04	-2.49839954070671e-01,1.27311221914910e-03
1.11802333808674e+04	-2.49853602955538e-01,4.98383651542950e-04	-2.49498166479231e-01,-1.27140440090700e-03	-2.49647417845421e-01,-4.23171131506968e-04	-2.49840232845996e-01,1.27439553020872e-03
1.11902335806714e+04	-2.49853911311570e-01,4.98894025360543e-04	-2.49497812402464e-01,-1.27269489373350e-03	-2.49647341853562e-01,-4.23604405234863e-04	-2.49840511893332e-01,1.27567925754647e-03
1.12002337804754e+04	-2.49854219987026e-01,4.99404588002685e-04	-2.49497457955767e-01,-1.27398583245468e-03	-2.49647265780935e-01,-4.24037838792304e-04	-2.49840791212741e-01,1.27696340168403e-03
1.12102339802794e+04	-2.49854528982029e-01,4.99915339715252e-04	-2.49497103138988e-01,-1.27527721763343e-03	-2.49647189627507e-01,-4.24471432382139e-04	-2.49841070804280e-01,1.27824796314425e-03
1.12202341800834e+04	-2.49854838296708e-01,5.00426280743051e-04	-2.49496747951977e-01,-1.27656904983454e-03	-2.49647113393242e-01,-4.24905186208443e-04	-2.49841350668006e-01,1.27953294244904e-03
1.12302343798874e+04	-2.49855147931188e-01,5.00937411331763e-04	-2.49496392394585e-01,-1.27786132962252e-03	-2.49647037078105e-01,-4.25339100475007e-04	-2.49841630803980e-01,1.28081834012145e-03
1.12402345796913e+04	-2.49855457885596e-01,5.01448731729198e-04	-2.49496036466660e-01,-1.27915405756068e-03	-2.49646960682063e-01,-4.25773175383885e-04	-2.49841911212260e-01,1.28210415668697e-03
1.12502347794953e+04	-2.49855768160061e-01,5.01960242179383e-04	-2.49495680168051e-01,-1.28044723421691e-03	-2.49646884205081e-01,-4.26207411141484e-04	-2.49842191892904e-01,1.28339039266715e-03
1.12602349792993e+04	-2.49856078754709e-01,5.02471942929893e-04	-2.49495323498610e-01,-1.28174086015611e-03	-2.49646807647125e-01,-4.26641807950893e-04	-2.49842472845974e-01,1.28467704858789e-03
1.12702351791033e+04	-2.49856389669664e-01,5.02983834228603e-04	-2.49494966458180e-01,-1.28303493594374e-03	-2.49646731008157e-01,-4.27076366015369e-04	-2.49842754071523e-01,1.28596412497519e-03
1.12802353789073e+04	-2.49856700905057e-01,5.03495916320386e-04	-2.49494609046614e-01,-1.28432946214930e-03	-2.49646654288146e-01,-4.27511085541843e-04	-2.49843035569614e-01,1.28725162235234e-03
1.12902355787113e+04	-2.49857012461016e-01,5.04008189454318e-04	-2.49494251263761e-01,-1.28562443933817e-03	-2.49646577487058e-01,-4.27945966733018e-04	-2.49843317340306e-01,1.28853954124741e-03
1.13002357785153e+04	-2.49857324337667e-01,5.04520653876898e-04	-2.49493893109467e-01,-1.28691986807985e-03	-2.49646500604856e-01,-4.28381009795070e-04	-2.49843599383657e-01,1.28982788218552e-03
1.13102359783193e+04	-2.49857636535137e-01,5.05033309835952e-04	-2.49493534583581e-01,-1.28821574894281e-03	-2.49646423641506e-01,-4.28816214933085e-04	-2.49843881699725e-01,1.29111664569377e-03
1.13202361781233e+04	-2.49857949053557e-01,5.05546157580421e-04	-2.49493175685952e-01,-1.28951208249536e-03	-2.49646346596974e-01,-4.29251582351522e-04	-2.49844164288572e-01,1.29240583230058e-03
1.13302363779273e+04	-2.49858261893052e-01,5.06059197358091e-04	-2.49492816416427e-01,-1.29080886930762e-03	-2.49646269471224e-01,-4.29687112256280e-04	-2.49844447150254e-01,1.29369544253320e-03
1.13402365777313e+04	-2.49858575053752e-01,5.06572429416859e-04	-2.49492456774853e-01,-1.29210610995048e-03	-2.49646192264221e-01,-4.30122804853880e-04	-2.49844730284830e-01,1.29498547691952e-03
1.13502367775353e+04	-2.49858888535786e-01,5.07085854006295e-04	-2.49492096761080e-01,-1.29340380499374e-03	-2.49646114975932e-01,-4.30558660349309e-04	-2.49845013692362e-01,1.29627593598915e-03
1.13602369773393e+04	-2.49859202339281e-01,5.07599471375151e-04	-2.49491736374952e-01,-1.29470195500923e-03	-2.49646037606320e-01,-4.30994678948995e-04	-2.49845297372907e-01,1.29756682027106e-03
1.13702371771433e+04	-2.49859516464367e-01,5.08113281771951e-04	-2.49491375616319e-01,-1.29600056056925e-03	-2.49645960155352e-01,-4.31430860859979e-04	-2.49845581326525e-01,1.29885813029444e-03
1.13802373769473e+04	-2.49859830911173e-01,5.08627285447203e-04	-2.49491014485028e-01,-1.29729962224521e-03	-2.49645882622993e-01,-4.31867206287787e-04	-2.49845865553276e-01,1.30014986659048e-03
1.13902375767513e+04	-2.49860145679827e-01,5.09141482649966e-04	-2.49490652980924e-01,-1.29859914061066e-03	-2.49645805009207e-01,-4.32303715439726e-04	-2.49846150053217e-01,1.30144202968927e-03
1.14002377765553e+04	-2.49860460770458e-01,5.09655873630718e-04	-2.49490291103854e-01,-1.29989911623856e-03	-2.49645727313959e-01,-4.32740388522399e-04	-2.49846434826409e-01,1.30273462012250e-03
1.14102379763593e+04	-2.49860776183199e-01,5.10170458639617e-04	-2.49489928853666e-01,-1.30119954970286e-03	-2.49645649537215e-01,-4.33177225742825e-04	-2.49846719872912e-01,1.30402763842181e-03
1.14202381761633e+04	-2.49861091918176e-01,5.10685237927164e-04	-2.49489566230206e-01,-1.30250044157816e-03	-2.49645571678940e-01,-4.33614227308443e-04	-2.49847005192784e-01,1.30532108511926e-03
1.14302383759673e+04	-2.49861407975519e-01,5.11200211743823e-04	-2.49489203233319e-01,-1.30380179243955e-03	-2.49645493739097e-01,-4.34051393426863e-04	-2.49847290786085e-01,1.30661496074745e-03
1.14402385757713e+04	-2.49861724355358e-01,5.11715380340571e-04	-2.49488839862851e-01,-1.30510360286285e-03	-2.49645415717653e-01,-4.34488724305938e-04	-2.49847576652874e-01,1.30790926583934e-03
1.14502387755752e+04	-2.49862041057823e-01,5.12230743969265e-04	-2.49488476118649e-01,-1.30640587342328e-03	-2.49645337614570e-01,-4.34926220152842e-04	-2.49847862793210e-01,1.30920400092933e-03
1.14602389753792e+04	-2.49862358083047e-01,5.12746302880463e-04	-2.49488112000560e-01,-1.30770860469859e-03	-2.49645259429818e-01,-4.35363881176693e-04	-2.49848149207155e-01,1.31049916655032e-03
1.14702391751832e+04	-2.49862675431157e-01,5.13262057326266e-04	-2.49487747508427e-01,-1.30901179726551e-03	-2.49645181163358e-01,-4.35801707585428e-04	-2.49848435894767e-01,1.31179476323754e-03
